jmflores@uco.es,10/5/2024,,,,
Horas,17,Consumos:,90,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,18,Consumos:,64,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,19,Consumos:,18,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,20,Consumos:,-27,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,21,Consumos:,-119,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,22,Consumos:,-139,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,23,Consumos:,-139,Calidad:,No disponible
Horas,24,Consumos:,0,Calidad:,Calculada a partir de la curva cuarto-horaria
,,,,,
días11/01/2023,,,,,
Horas,0,Consumos:,168,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,1,Consumos:,158,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,2,Consumos:,159,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,3,Consumos:,159,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,4,Consumos:,173,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,5,Consumos:,158,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,6,Consumos:,83,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,7,Consumos:,-163,Calidad:,No disponible
Horas,8,Consumos:,278,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,9,Consumos:,292,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,10,Consumos:,305,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,11,Consumos:,303,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,12,Consumos:,255,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,13,Consumos:,218,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,14,Consumos:,169,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,15,Consumos:,127,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,16,Consumos:,132,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,17,Consumos:,109,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,18,Consumos:,85,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,19,Consumos:,13,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,20,Consumos:,-32,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,21,Consumos:,-99,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,22,Consumos:,-136,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,23,Consumos:,-131,Calidad:,No disponible
Horas,24,Consumos:,0,Calidad:,Calculada a partir de la curva cuarto-horaria
,,,,,
días12/01/2023,,,,,
Horas,0,Consumos:,137,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,1,Consumos:,138,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,2,Consumos:,147,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,3,Consumos:,169,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,4,Consumos:,152,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,5,Consumos:,155,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,6,Consumos:,65,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,7,Consumos:,-209,Calidad:,No disponible
Horas,8,Consumos:,329,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,9,Consumos:,390,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,10,Consumos:,300,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,11,Consumos:,292,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,12,Consumos:,230,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,13,Consumos:,204,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,14,Consumos:,124,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,15,Consumos:,104,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,16,Consumos:,144,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,17,Consumos:,156,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,18,Consumos:,111,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,19,Consumos:,77,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,20,Consumos:,10,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,21,Consumos:,-70,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,22,Consumos:,-111,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,23,Consumos:,-116,Calidad:,No disponible
Horas,24,Consumos:,0,Calidad:,Calculada a partir de la curva cuarto-horaria
,,,,,
días13/01/2023,,,,,
Horas,0,Consumos:,118,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,1,Consumos:,111,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,2,Consumos:,122,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,3,Consumos:,127,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,4,Consumos:,126,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,5,Consumos:,131,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,6,Consumos:,40,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,7,Consumos:,-179,Calidad:,No disponible
Horas,8,Consumos:,307,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,9,Consumos:,319,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,10,Consumos:,286,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,11,Consumos:,248,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,12,Consumos:,174,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,13,Consumos:,155,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,14,Consumos:,115,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,15,Consumos:,99,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,16,Consumos:,117,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,17,Consumos:,61,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,18,Consumos:,56,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,19,Consumos:,-20,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,20,Consumos:,-47,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,21,Consumos:,-121,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,22,Consumos:,-143,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,23,Consumos:,-151,Calidad:,No disponible
Horas,24,Consumos:,0,Calidad:,Calculada a partir de la curva cuarto-horaria
,,,,,
días14/01/2023,,,,,
Horas,0,Consumos:,158,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,1,Consumos:,140,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,2,Consumos:,154,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,3,Consumos:,161,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,4,Consumos:,162,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,5,Consumos:,154,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,6,Consumos:,166,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,7,Consumos:,155,Calidad:,No disponible
Horas,8,Consumos:,131,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,9,Consumos:,115,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,10,Consumos:,119,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,11,Consumos:,110,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,12,Consumos:,103,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,13,Consumos:,111,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,14,Consumos:,115,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,15,Consumos:,125,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,16,Consumos:,137,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,17,Consumos:,134,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,18,Consumos:,123,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,19,Consumos:,130,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,20,Consumos:,157,Calidad:,Calculada a partir de la curva cuarto-horaria
Horas,21,Consumos:,145,Calidad:,Calculada a partir de la curva cuarto-horaria
